V1	Group
2085	WT_specific
26502	WT_specific
167	WT_specific
7991	WT_specific
275	WT_specific
41763	WT_specific
40411	WT_specific
31368	WT_specific
5685	WT_specific
0	WT_specific
3338	WT_specific
11719	WT_specific
12348	WT_specific
0	WT_specific
706	WT_specific
1976	WT_specific
8323	WT_specific
15814	WT_specific
38409	WT_specific
15392	WT_specific
9646	WT_specific
6599	WT_specific
6037	WT_specific
6232	WT_specific
10697	WT_specific
0	WT_specific
22608	WT_specific
16640	WT_specific
1473	WT_specific
5423	WT_specific
18824	WT_specific
16704	WT_specific
4930	WT_specific
0	WT_specific
1959	WT_specific
8349	WT_specific
13276	WT_specific
30949	WT_specific
47209	WT_specific
11576	WT_specific
12768	WT_specific
25015	WT_specific
11771	WT_specific
866	WT_specific
8686	WT_specific
1681	WT_specific
19771	WT_specific
12865	WT_specific
2217	WT_specific
3959	WT_specific
5311	WT_specific
13390	WT_specific
37381	WT_specific
38756	WT_specific
48462	WT_specific
49246	WT_specific
5287	WT_specific
43907	WT_specific
59315	WT_specific
52839	WT_specific
45739	WT_specific
2713	WT_specific
5065	WT_specific
16402	WT_specific
9010	WT_specific
6682	WT_specific
212	WT_specific
2656	WT_specific
0	WT_specific
2925	WT_specific
0	WT_specific
446	WT_specific
1290	WT_specific
5571	WT_specific
9876	WT_specific
10496	WT_specific
13886	WT_specific
13034	WT_specific
795	WT_specific
0	WT_specific
5398	WT_specific
2546	WT_specific
10107	WT_specific
607	WT_specific
708	WT_specific
8854	WT_specific
4238	WT_specific
7958	WT_specific
24156	WT_specific
188659	WT_specific
202112	WT_specific
218984	WT_specific
1485	WT_specific
7763	WT_specific
8121	WT_specific
1589	WT_specific
7107	WT_specific
3821	WT_specific
0	WT_specific
22517	WT_specific
31451	WT_specific
29607	WT_specific
0	WT_specific
71562	WT_specific
72304	WT_specific
49382	WT_specific
47716	WT_specific
44524	WT_specific
36988	WT_specific
31647	WT_specific
7343	WT_specific
589	WT_specific
11918	WT_specific
20248	WT_specific
8232	WT_specific
1996	WT_specific
21183	WT_specific
6467	WT_specific
863	WT_specific
21883	WT_specific
14852	WT_specific
11625	WT_specific
51348	WT_specific
9237	WT_specific
19874	WT_specific
18232	WT_specific
7690	WT_specific
393	WT_specific
32459	WT_specific
6298	WT_specific
22605	WT_specific
32514	WT_specific
374	WT_specific
2151	WT_specific
0	WT_specific
0	WT_specific
24620	WT_specific
0	WT_specific
19386	WT_specific
6658	WT_specific
220223	WT_specific
120656	WT_specific
114086	WT_specific
80774	WT_specific
0	WT_specific
9419	WT_specific
10782	WT_specific
208874	WT_specific
166959	WT_specific
154168	WT_specific
151226	WT_specific
6293	WT_specific
0	WT_specific
0	WT_specific
0	WT_specific
84990	WT_specific
32429	WT_specific
24690	WT_specific
38803	WT_specific
0	WT_specific
3257	WT_specific
7243	WT_specific
12079	WT_specific
6925	WT_specific
8433	WT_specific
14018	WT_specific
20068	WT_specific
36382	WT_specific
39785	WT_specific
65820	WT_specific
67076	WT_specific
69056	WT_specific
68090	WT_specific
55088	WT_specific
52947	WT_specific
45121	WT_specific
32574	WT_specific
0	WT_specific
10275	WT_specific
26219	WT_specific
29480	WT_specific
43408	WT_specific
45752	WT_specific
36982	WT_specific
30799	WT_specific
29714	WT_specific
27845	WT_specific
1824	WT_specific
1937	WT_specific
17720	WT_specific
23767	WT_specific
30651	WT_specific
4908	WT_specific
5333	WT_specific
0	WT_specific
0	WT_specific
0	WT_specific
0	WT_specific
0	WT_specific
0	WT_specific
25374	WT_specific
25380	WT_specific
10232	WT_specific
0	WT_specific
2004	WT_specific
0	WT_specific
333	WT_specific
14799	WT_specific
6009	WT_specific
8904	WT_specific
9560	WT_specific
15210	WT_specific
11233	WT_specific
5707	WT_specific
4704	WT_specific
1300	WT_specific
23516	WT_specific
14804	WT_specific
20400	WT_specific
31154	WT_specific
34585	WT_specific
43318	WT_specific
62053	WT_specific
55428	WT_specific
6316	WT_specific
12978	WT_specific
6591	WT_specific
10286	WT_specific
23963	WT_specific
24461	WT_specific
52994	WT_specific
58121	WT_specific
57879	WT_specific
52522	WT_specific
44249	WT_specific
43458	WT_specific
33839	WT_specific
28137	WT_specific
25822	WT_specific
10759	WT_specific
9570	WT_specific
8525	WT_specific
6381	WT_specific
0	WT_specific
5607	WT_specific
672	WT_specific
55135	WT_specific
54653	WT_specific
41025	WT_specific
39392	WT_specific
24288	WT_specific
17045	WT_specific
7343	WT_specific
10239	WT_specific
13915	WT_specific
1410	WT_specific
6502	WT_specific
6400	WT_specific
0	WT_specific
0	WT_specific
5393	WT_specific
8410	WT_specific
13391	WT_specific
15496	WT_specific
29258	WT_specific
41629	WT_specific
40236	WT_specific
14307	WT_specific
196	WT_specific
42269	WT_specific
26496	WT_specific
32754	WT_specific
34125	WT_specific
36110	WT_specific
7310	WT_specific
3763	WT_specific
1839	WT_specific
1283	WT_specific
2848	WT_specific
13709	WT_specific
22412	WT_specific
4845	WT_specific
839	WT_specific
7771	WT_specific
20236	WT_specific
0	WT_specific
10474	WT_specific
0	WT_specific
18426	WT_specific
11982	WT_specific
39443	WT_specific
37904	WT_specific
37428	WT_specific
0	WT_specific
3407	WT_specific
3489	WT_specific
0	WT_specific
2803	WT_specific
1011	WT_specific
35521	WT_specific
47844	WT_specific
7625	WT_specific
7239	WT_specific
2793	WT_specific
598	WT_specific
5563	WT_specific
9105	WT_specific
5711	WT_specific
2411	WT_specific
12103	WT_specific
11946	WT_specific
4022	WT_specific
9774	WT_specific
0	WT_specific
0	WT_specific
13966	WT_specific
0	WT_specific
0	WT_specific
0	WT_specific
13795	WT_specific
0	WT_specific
0	WT_specific
2026	WT_specific
0	WT_specific
0	WT_specific
8793	WT_specific
13952	WT_specific
1417	WT_specific
14086	WT_specific
17116	WT_specific
22584	WT_specific
39854	WT_specific
36303	WT_specific
164	WT_specific
0	WT_specific
54237	WT_specific
6474	WT_specific
0	WT_specific
53087	WT_specific
0	WT_specific
58962	WT_specific
57331	WT_specific
37303	WT_specific
46999	WT_specific
43692	WT_specific
1409	WT_specific
14810	WT_specific
9610	WT_specific
45211	WT_specific
848	WT_specific
0	WT_specific
2198	WT_specific
0	WT_specific
1013	WT_specific
19892	WT_specific
32810	WT_specific
37885	WT_specific
50048	WT_specific
98660	WT_specific
107779	WT_specific
126412	WT_specific
140519	WT_specific
154832	WT_specific
186648	WT_specific
139181	WT_specific
132931	WT_specific
97047	WT_specific
89203	WT_specific
58202	WT_specific
56087	WT_specific
28232	WT_specific
2801	WT_specific
54806	WT_specific
64006	WT_specific
46752	WT_specific
39533	WT_specific
30912	WT_specific
30001	WT_specific
26479	WT_specific
9358	WT_specific
35532	WT_specific
41636	WT_specific
4754	WT_specific
15837	WT_specific
19687	WT_specific
28275	WT_specific
7246	WT_specific
37319	WT_specific
63498	WT_specific
65400	WT_specific
38279	WT_specific
10786	WT_specific
19473	WT_specific
0	WT_specific
18579	WT_specific
19423	WT_specific
3432	WT_specific
45	WT_specific
0	WT_specific
3722	WT_specific
4493	WT_specific
19974	WT_specific
20424	WT_specific
18595	WT_specific
0	WT_specific
2350	WT_specific
0	WT_specific
1158	WT_specific
3544	WT_specific
37351	WT_specific
36325	WT_specific
25950	WT_specific
24801	WT_specific
653	WT_specific
12691	WT_specific
23020	WT_specific
40433	WT_specific
44522	WT_specific
47048	WT_specific
56820	WT_specific
74293	WT_specific
62375	WT_specific
10017	WT_specific
961	WT_specific
12376	WT_specific
22025	WT_specific
44389	WT_specific
44103	WT_specific
12838	WT_specific
1083	WT_specific
41697	WT_specific
83196	WT_specific
111276	WT_specific
209831	WT_specific
131477	WT_specific
79986	WT_specific
33912	WT_specific
47982	WT_specific
67051	WT_specific
0	WT_specific
0	WT_specific
5094	WT_specific
0	WT_specific
39221	WT_specific
55	WT_specific
3738	WT_specific
4609	WT_specific
24331	WT_specific
30605	WT_specific
20963	WT_specific
7255	WT_specific
0	WT_specific
3595	WT_specific
6795	WT_specific
6806	WT_specific
8155	WT_specific
8968	WT_specific
1536	WT_specific
0	WT_specific
3114	WT_specific
16533	WT_specific
25862	WT_specific
49246	WT_specific
2730	WT_specific
22915	WT_specific
23185	WT_specific
22701	WT_specific
5758	WT_specific
0	WT_specific
0	WT_specific
16060	WT_specific
23070	WT_specific
11108	WT_specific
1975	WT_specific
9245	WT_specific
10661	WT_specific
0	WT_specific
4894	WT_specific
12548	WT_specific
22147	WT_specific
39259	WT_specific
31374	WT_specific
3892	WT_specific
0	WT_specific
1322	WT_specific
2881	WT_specific
11559	WT_specific
10813	WT_specific
8823	WT_specific
5724	WT_specific
4415	WT_specific
19119	WT_specific
26947	WT_specific
774	WT_specific
12802	WT_specific
4143	WT_specific
0	WT_specific
0	WT_specific
20798	WT_specific
10356	WT_specific
13952	WT_specific
45511	WT_specific
23312	WT_specific
21321	WT_specific
12758	WT_specific
5773	WT_specific
3437	WT_specific
0	WT_specific
15765	WT_specific
23997	WT_specific
20740	WT_specific
10973	WT_specific
0	WT_specific
17178	WT_specific
18982	WT_specific
25853	WT_specific
2299	WT_specific
3709	WT_specific
4931	WT_specific
24733	WT_specific
44394	WT_specific
29859	WT_specific
23986	WT_specific
0	WT_specific
7191	WT_specific
5952	WT_specific
0	WT_specific
11073	WT_specific
22186	WT_specific
24377	WT_specific
20212	WT_specific
7511	WT_specific
3494	WT_specific
1494	WT_specific
665	WT_specific
25245	WT_specific
36729	WT_specific
42288	WT_specific
49350	WT_specific
25476	WT_specific
8088	WT_specific
851	WT_specific
6331	WT_specific
10678	WT_specific
26802	WT_specific
34867	WT_specific
21714	WT_specific
10785	WT_specific
6457	WT_specific
4339	WT_specific
2852	WT_specific
0	WT_specific
3197	WT_specific
10342	WT_specific
57320	WT_specific
43641	WT_specific
2104	WT_specific
4431	WT_specific
12527	WT_specific
0	WT_specific
9543	WT_specific
13278	WT_specific
14235	WT_specific
11926	WT_specific
7090	WT_specific
9789	WT_specific
10553	WT_specific
39830	WT_specific
40956	WT_specific
44301	WT_specific
48365	WT_specific
42927	WT_specific
35864	WT_specific
34931	WT_specific
30976	WT_specific
21170	WT_specific
8650	WT_specific
4809	WT_specific
3814	WT_specific
2280	WT_specific
990	WT_specific
817	WT_specific
12429	WT_specific
0	WT_specific
13639	WT_specific
12867	WT_specific
14210	WT_specific
23930	WT_specific
24981	WT_specific
29443	WT_specific
37996	WT_specific
40426	WT_specific
45533	WT_specific
52504	WT_specific
59388	WT_specific
43507	WT_specific
23443	WT_specific
8554	WT_specific
0	WT_specific
12922	WT_specific
0	WT_specific
0	WT_specific
1239	WT_specific
2034	WT_specific
4392	WT_specific
6785	WT_specific
3810	WT_specific
437	WT_specific
10867	WT_specific
334	WT_specific
8162	WT_specific
4773	WT_specific
79	WT_specific
29001	WT_specific
9393	WT_specific
7610	WT_specific
26776	WT_specific
42298	WT_specific
50060	WT_specific
70841	WT_specific
88199	WT_specific
127653	WT_specific
119064	WT_specific
105988	WT_specific
98550	WT_specific
71320	WT_specific
67841	WT_specific
56968	WT_specific
0	WT_specific
8626	WT_specific
7184	WT_specific
0	WT_specific
16038	WT_specific
25525	WT_specific
0	WT_specific
452	WT_specific
52694	WT_specific
29503	WT_specific
23697	WT_specific
0	WT_specific
22108	WT_specific
2425	WT_specific
75992	WT_specific
70029	WT_specific
22604	WT_specific
12083	WT_specific
13123	WT_specific
12986	WT_specific
21239	WT_specific
0	WT_specific
301	WT_specific
12255	WT_specific
15174	WT_specific
9504	WT_specific
8176	WT_specific
3735	WT_specific
5261	WT_specific
908	WT_specific
1574	WT_specific
5526	WT_specific
7783	WT_specific
0	WT_specific
0	WT_specific
608	WT_specific
1257	WT_specific
1431	WT_specific
28236	WT_specific
30828	WT_specific
25367	WT_specific
0	WT_specific
4598	WT_specific
0	WT_specific
8794	WT_specific
7716	WT_specific
9575	WT_specific
8086	WT_specific
567	WT_specific
12067	WT_specific
4874	WT_specific
5781	WT_specific
5234	WT_specific
9865	WT_specific
1217	WT_specific
849	WT_specific
15916	WT_specific
9648	WT_specific
1504	WT_specific
547	WT_specific
587	WT_specific
7028	WT_specific
20146	WT_specific
0	WT_specific
0	WT_specific
13798	WT_specific
4001	WT_specific
6273	WT_specific
25923	WT_specific
972	WT_specific
5005	WT_specific
3442	WT_specific
2038	WT_specific
277	WT_specific
396	WT_specific
18491	WT_specific
4589	WT_specific
0	WT_specific
860	WT_specific
3562	WT_specific
7878	WT_specific
18652	WT_specific
12321	WT_specific
8062	WT_specific
4848	WT_specific
9646	WT_specific
11117	WT_specific
12082	WT_specific
16834	WT_specific
19845	WT_specific
27332	WT_specific
25048	WT_specific
11305	WT_specific
10380	WT_specific
5983	WT_specific
3577	WT_specific
0	WT_specific
0	WT_specific
0	WT_specific
31263	WT_specific
93838	WT_specific
92308	WT_specific
4893	WT_specific
10062	WT_specific
0	WT_specific
8687	WT_specific
53569	WT_specific
61620	WT_specific
58047	WT_specific
49785	WT_specific
31975	WT_specific
29272	WT_specific
21076	WT_specific
19981	WT_specific
3340	WT_specific
27876	WT_specific
36782	WT_specific
39684	WT_specific
39247	WT_specific
37282	WT_specific
1105	WT_specific
0	WT_specific
2716	WT_specific
4558	WT_specific
13267	WT_specific
35519	WT_specific
52319	WT_specific
18329	WT_specific
4240	WT_specific
51220	WT_specific
0	WT_specific
6423	WT_specific
15508	WT_specific
0	WT_specific
2277	WT_specific
4350	WT_specific
46151	WT_specific
49586	WT_specific
59499	WT_specific
53985	WT_specific
34666	WT_specific
32850	WT_specific
4105	WT_specific
999	WT_specific
14453	WT_specific
26779	WT_specific
6762	WT_specific
4677	WT_specific
15345	WT_specific
38878	WT_specific
40424	WT_specific
46853	WT_specific
50400	WT_specific
45093	WT_specific
23525	WT_specific
19948	WT_specific
5482	WT_specific
0	WT_specific
0	WT_specific
30214	WT_specific
34652	WT_specific
7082	WT_specific
0	WT_specific
0	WT_specific
17126	WT_specific
31557	WT_specific
33149	WT_specific
35138	WT_specific
35354	WT_specific
33017	WT_specific
31921	WT_specific
24298	WT_specific
11088	WT_specific
7422	WT_specific
24872	WT_specific
3473	WT_specific
717	WT_specific
2548	WT_specific
2976	WT_specific
975	WT_specific
7651	WT_specific
5858	WT_specific
0	WT_specific
1479	WT_specific
2236	WT_specific
20589	WT_specific
21028	WT_specific
8928	WT_specific
3380	WT_specific
1632	WT_specific
7163	WT_specific
7704	WT_specific
12016	WT_specific
5649	WT_specific
4474	WT_specific
0	WT_specific
1836	WT_specific
372	WT_specific
13455	WT_specific
5683	WT_specific
1111	WT_specific
22016	WT_specific
28054	WT_specific
26299	WT_specific
14146	WT_specific
2125	WT_specific
1382	WT_specific
0	WT_specific
4118	WT_specific
11405	WT_specific
8918	WT_specific
28928	WT_specific
34570	WT_specific
46743	WT_specific
48155	WT_specific
43973	WT_specific
53818	WT_specific
52872	WT_specific
47405	WT_specific
9765	WT_specific
228	WT_specific
1251	WT_specific
4571	WT_specific
1720	WT_specific
15189	WT_specific
17462	WT_specific
2202	WT_specific
10435	WT_specific
5546	WT_specific
6224	WT_specific
9392	WT_specific
10911	WT_specific
7262	WT_specific
0	WT_specific
0	WT_specific
0	WT_specific
8933	WT_specific
27388	WT_specific
28626	WT_specific
30051	WT_specific
47021	WT_specific
25640	WT_specific
17256	WT_specific
14463	WT_specific
1760	WT_specific
766	WT_specific
1007	WT_specific
7834	WT_specific
5134	WT_specific
43	WT_specific
10562	WT_specific
7716	WT_specific
10021	WT_specific
24211	WT_specific
8298	WT_specific
12234	WT_specific
15789	WT_specific
9617	WT_specific
7498	WT_specific
3557	WT_specific
1358	WT_specific
203	WT_specific
20388	WT_specific
7384	WT_specific
0	WT_specific
1554	WT_specific
4544	WT_specific
7843	WT_specific
11899	WT_specific
9626	WT_specific
19944	WT_specific
31402	WT_specific
0	WT_specific
5364	WT_specific
22863	WT_specific
29504	WT_specific
47628	WT_specific
48668	WT_specific
36207	WT_specific
15538	WT_specific
983	WT_specific
850	WT_specific
0	WT_specific
13930	WT_specific
21427	WT_specific
27061	WT_specific
33269	WT_specific
26908	WT_specific
22360	WT_specific
12706	WT_specific
0	WT_specific
204	WT_specific
42973	WT_specific
48247	WT_specific
47249	WT_specific
38420	WT_specific
36584	WT_specific
19353	WT_specific
9334	WT_specific
7191	WT_specific
106	WT_specific
0	WT_specific
25434	WT_specific
20148	WT_specific
4505	WT_specific
10503	WT_specific
2463	WT_specific
2914	WT_specific
6666	WT_specific
16631	WT_specific
18889	WT_specific
12223	WT_specific
10533	WT_specific
1325	WT_specific
17058	WT_specific
21598	WT_specific
11282	WT_specific
7859	WT_specific
57	WT_specific
3918	WT_specific
10301	WT_specific
6677	WT_specific
5622	WT_specific
1368	WT_specific
35833	WT_specific
10661	WT_specific
0	WT_specific
1852	WT_specific
11039	WT_specific
0	WT_specific
0	WT_specific
4481	WT_specific
7224	WT_specific
51182	WT_specific
52404	WT_specific
62815	WT_specific
54538	WT_specific
38381	WT_specific
13815	WT_specific
9271	WT_specific
2174	WT_specific
485	WT_specific
0	WT_specific
5386	WT_specific
4162	WT_specific
24138	WT_specific
49804	WT_specific
53955	WT_specific
56928	WT_specific
117474	WT_specific
137332	WT_specific
132656	WT_specific
91464	WT_specific
74555	WT_specific
31084	WT_specific
4458	WT_specific
2344	WT_specific
3679	WT_specific
7842	WT_specific
13967	WT_specific
33073	WT_specific
30971	WT_specific
16533	WT_specific
9853	WT_specific
0	WT_specific
13798	WT_specific
17490	WT_specific
27771	WT_specific
33021	WT_specific
43889	WT_specific
50468	WT_specific
31494	WT_specific
24224	WT_specific
15517	WT_specific
9028	WT_specific
3969	WT_specific
29795	WT_specific
34364	WT_specific
23210	WT_specific
22005	WT_specific
11846	WT_specific
114	WT_specific
17143	WT_specific
7978	WT_specific
0	WT_specific
78	WT_specific
0	WT_specific
103	WT_specific
19391	WT_specific
21150	WT_specific
27350	WT_specific
13082	WT_specific
0	WT_specific
4252	WT_specific
171	WT_specific
23544	WT_specific
25568	WT_specific
25051	WT_specific
1659	WT_specific
18917	WT_specific
42050	WT_specific
45853	WT_specific
22674	WT_specific
14248	WT_specific
11129	WT_specific
649	WT_specific
29376	WT_specific
52631	WT_specific
61674	WT_specific
63488	WT_specific
46225	WT_specific
45330	WT_specific
5396	WT_specific
0	WT_specific
3060	WT_specific
0	WT_specific
1620	WT_specific
687	WT_specific
785	WT_specific
0	WT_specific
9903	WT_specific
10851	WT_specific
11892	WT_specific
17524	WT_specific
10831	WT_specific
5811	WT_specific
0	WT_specific
2186	WT_specific
8053	WT_specific
9072	WT_specific
18488	WT_specific
12357	WT_specific
4254	WT_specific
5017	WT_specific
4783	WT_specific
20028	WT_specific
17696	WT_specific
518	WT_specific
3712	WT_specific
35243	WT_specific
0	WT_specific
5510	WT_specific
51551	WT_specific
238	WT_specific
1063	WT_specific
9770	WT_specific
21243	WT_specific
24219	WT_specific
14645	WT_specific
10230	WT_specific
4055	WT_specific
35771	WT_specific
28846	WT_specific
27773	WT_specific
525	WT_specific
0	WT_specific
8660	WT_specific
14594	WT_specific
25297	WT_specific
25612	WT_specific
14651	WT_specific
7350	WT_specific
56067	WT_specific
99216	WT_specific
0	WT_specific
154751	WT_specific
190053	WT_specific
24048	WT_specific
180899	WT_specific
6731	WT_specific
21393	WT_specific
14057	WT_specific
20039	WT_specific
25594	WT_specific
39831	WT_specific
41730	WT_specific
0	WT_specific
0	WT_specific
0	WT_specific
7656	WT_specific
11914	WT_specific
3786	WT_specific
7796	WT_specific
139987	WT_specific
101855	WT_specific
201552	WT_specific
111671	WT_specific
99585	WT_specific
18111	WT_specific
0	WT_specific
44616	WT_specific
3360	WT_specific
14087	WT_specific
44145	WT_specific
58764	WT_specific
111241	WT_specific
91661	WT_specific
67061	WT_specific
70151	WT_specific
4566	WT_specific
33974	WT_specific
24043	WT_specific
21592	WT_specific
0	WT_specific
14139	WT_specific
39736	WT_specific
19460	WT_specific
7903	WT_specific
4000	WT_specific
10711	WT_specific
65220	WT_specific
445	WT_specific
0	WT_specific
6670	WT_specific
5774	WT_specific
3998	WT_specific
3749	WT_specific
7642	WT_specific
2916	WT_specific
2254	WT_specific
12011	WT_specific
10717	WT_specific
0	WT_specific
19008	WT_specific
0	WT_specific
10561	WT_specific
5228	WT_specific
849	WT_specific
7142	WT_specific
3230	WT_specific
1330	WT_specific
20277	WT_specific
736	WT_specific
0	WT_specific
11732	WT_specific
2125	WT_specific
36325	WT_specific
22675	WT_specific
19905	WT_specific
19228	WT_specific
0	WT_specific
7022	WT_specific
3231	WT_specific
5315	WT_specific
15162	WT_specific
1925	WT_specific
5761	WT_specific
2098	WT_specific
5412	WT_specific
15218	WT_specific
2306	WT_specific
2298	WT_specific
8689	WT_specific
32769	WT_specific
37391	WT_specific
46923	WT_specific
52724	WT_specific
60261	WT_specific
34103	WT_specific
27627	WT_specific
10326	WT_specific
18872	WT_specific
16291	WT_specific
43568	WT_specific
39350	WT_specific
22527	WT_specific
6264	WT_specific
0	WT_specific
13488	WT_specific
14856	WT_specific
18099	WT_specific
16781	WT_specific
84750	WT_specific
102038	WT_specific
108638	WT_specific
129447	WT_specific
137343	WT_specific
141098	WT_specific
130088	WT_specific
122748	WT_specific
87716	WT_specific
76683	WT_specific
74136	WT_specific
31793	WT_specific
27812	WT_specific
24157	WT_specific
19123	WT_specific
4158	WT_specific
193	WT_specific
1010	WT_specific
1887	WT_specific
1024	WT_specific
17833	WT_specific
31629	WT_specific
37865	WT_specific
10907	WT_specific
0	WT_specific
17931	WT_specific
9186	WT_specific
0	WT_specific
720	WT_specific
12132	WT_specific
20178	WT_specific
22409	WT_specific
28150	WT_specific
39510	WT_specific
50784	WT_specific
53193	WT_specific
54441	WT_specific
55891	WT_specific
59591	WT_specific
54840	WT_specific
42296	WT_specific
38706	WT_specific
37375	WT_specific
29597	WT_specific
27198	WT_specific
4433	WT_specific
232	WT_specific
4686	WT_specific
3614	WT_specific
9044	WT_specific
0	WT_specific
8740	WT_specific
98410	WT_specific
39729	WT_specific
35916	WT_specific
124	WT_specific
14836	WT_specific
0	WT_specific
4865	WT_specific
27376	WT_specific
5201	WT_specific
10943	WT_specific
7987	WT_specific
19666	WT_specific
26324	WT_specific
8904	WT_specific
0	WT_specific
13803	WT_specific
0	WT_specific
7590	WT_specific
4869	WT_specific
3335	WT_specific
1332	WT_specific
0	WT_specific
13950	WT_specific
18454	WT_specific
24081	WT_specific
8420	WT_specific
0	WT_specific
18673	WT_specific
23668	WT_specific
493	WT_specific
0	WT_specific
9221	WT_specific
4235	WT_specific
6014	WT_specific
1979	WT_specific
12541	WT_specific
3751	WT_specific
702	WT_specific
15236	WT_specific
1788	WT_specific
5820	WT_specific
0	WT_specific
3840	WT_specific
0	WT_specific
3770	WT_specific
2387	WT_specific
1156	WT_specific
24273	WT_specific
55629	WT_specific
24441	WT_specific
23129	WT_specific
19330	WT_specific
0	WT_specific
5809	WT_specific
5649	WT_specific
5344	WT_specific
21423	WT_specific
1027	WT_specific
13310	WT_specific
46613	WT_specific
36845	WT_specific
36296	WT_specific
1001	WT_specific
2457	WT_specific
10213	WT_specific
34966	WT_specific
10455	WT_specific
12942	WT_specific
44882	WT_specific
55557	WT_specific
46255	WT_specific
36773	WT_specific
18681	WT_specific
7947	WT_specific
457	WT_specific
8848	WT_specific
11381	WT_specific
15619	WT_specific
1404	WT_specific
0	WT_specific
6397	WT_specific
23825	WT_specific
56120	WT_specific
50432	WT_specific
33993	WT_specific
13375	WT_specific
14176	WT_specific
67383	WT_specific
81305	WT_specific
67423	WT_specific
65809	WT_specific
50899	WT_specific
41098	WT_specific
34743	WT_specific
26028	WT_specific
75815	WT_specific
85871	WT_specific
60084	WT_specific
59245	WT_specific
19098	WT_specific
0	WT_specific
43759	WT_specific
59026	WT_specific
45573	WT_specific
18542	WT_specific
17624	WT_specific
0	WT_specific
4745	WT_specific
10708	WT_specific
25978	WT_specific
4671	WT_specific
49468	WT_specific
50349	WT_specific
28041	WT_specific
24236	WT_specific
17720	WT_specific
7391	WT_specific
27131	WT_specific
2063	WT_specific
27342	WT_specific
30404	WT_specific
43176	WT_specific
43780	WT_specific
24741	WT_specific
2474	WT_specific
0	WT_specific
18566	WT_specific
98726	WT_specific
101223	WT_specific
65487	WT_specific
2325	WT_specific
1470	WT_specific
0	WT_specific
12062	WT_specific
29973	WT_specific
25949	WT_specific
99681	WT_specific
209784	WT_specific
159273	WT_specific
4038	WT_specific
37574	WT_specific
116185	WT_specific
81038	WT_specific
11381	WT_specific
41743	WT_specific
29510	WT_specific
75329	WT_specific
94403	WT_specific
134840	WT_specific
25144	WT_specific
9986	WT_specific
17450	WT_specific
73087	WT_specific
85901	WT_specific
88630	WT_specific
92218	WT_specific
240379	WT_specific
241475	WT_specific
242406	WT_specific
244987	WT_specific
210186	WT_specific
202950	WT_specific
201491	WT_specific
147436	WT_specific
144478	WT_specific
117402	WT_specific
98159	WT_specific
93916	WT_specific
93058	WT_specific
16172	WT_specific
34159	WT_specific
90520	WT_specific
94543	WT_specific
50680	WT_specific
15852	WT_specific
44517	WT_specific
60922	WT_specific
66222	WT_specific
48654	WT_specific
9844	WT_specific
983	WT_specific
38536	WT_specific
27398	WT_specific
14071	WT_specific
938	WT_specific
1693	WT_specific
3400	WT_specific
8190	WT_specific
0	WT_specific
7644	WT_specific
8531	WT_specific
12389	WT_specific
33969	WT_specific
653	WT_specific
2137	WT_specific
8832	WT_specific
36124	WT_specific
39097	WT_specific
27783	WT_specific
13295	WT_specific
51771	WT_specific
60999	WT_specific
63594	WT_specific
16976	WT_specific
264	WT_specific
0	WT_specific
0	WT_specific
939	WT_specific
13717	WT_specific
20607	WT_specific
26088	WT_specific
3458	WT_specific
0	WT_specific
0	WT_specific
26489	WT_specific
33051	WT_specific
0	WT_specific
13226	WT_specific
33736	WT_specific
29128	WT_specific
26256	WT_specific
40003	WT_specific
0	WT_specific
39471	WT_specific
43149	WT_specific
31871	WT_specific
13346	WT_specific
14787	WT_specific
6066	WT_specific
8316	WT_specific
21554	WT_specific
0	WT_specific
18805	WT_specific
28862	WT_specific
56032	WT_specific
61190	WT_specific
43699	WT_specific
11209	WT_specific
12557	WT_specific
39544	WT_specific
53688	WT_specific
50045	WT_specific
29349	WT_specific
6039	WT_specific
5951	WT_specific
21935	WT_specific
42007	WT_specific
0	WT_specific
50567	WT_specific
11548	WT_specific
8	WT_specific
13139	WT_specific
16259	WT_specific
4754	WT_specific
44197	WT_specific
1439	WT_specific
16144	WT_specific
0	WT_specific
7118	WT_specific
0	WT_specific
0	WT_specific
0	WT_specific
3133	WT_specific
0	WT_specific
2587	WT_specific
32040	WT_specific
1544	WT_specific
4338	WT_specific
27600	WT_specific
53670	WT_specific
2751	WT_specific
11237	WT_specific
15074	WT_specific
0	WT_specific
2194	WT_specific
34306	WT_specific
24589	WT_specific
3627	WT_specific
7721	WT_specific
5492	WT_specific
0	WT_specific
148	WT_specific
7683	WT_specific
9919	WT_specific
11313	WT_specific
12836	WT_specific
0	WT_specific
601	WT_specific
2717	WT_specific
6072	WT_specific
7442	WT_specific
6312	WT_specific
0	WT_specific
2417	WT_specific
9372	WT_specific
11335	WT_specific
38116	WT_specific
13232	WT_specific
10618	WT_specific
10891	WT_specific
12848	WT_specific
35409	WT_specific
30002	WT_specific
19468	WT_specific
14747	WT_specific
11614	WT_specific
1782	WT_specific
71	WT_specific
18	WT_specific
1985	WT_specific
2497	WT_specific
2776	WT_specific
1681	WT_specific
2038	WT_specific
11954	WT_specific
13077	WT_specific
11256	WT_specific
386	WT_specific
8062	WT_specific
17168	WT_specific
18635	WT_specific
25923	WT_specific
5499	WT_specific
3075	WT_specific
2035	WT_specific
268	WT_specific
1932	WT_specific
0	WT_specific
6705	WT_specific
19901	WT_specific
22214	WT_specific
